source_row_id,split
11108,test
11109,train
11110,train
11111,test
11112,test
11113,validation
11114,validation
11115,validation
11116,validation
11117,validation
11118,train
11119,test
11120,train
11121,test
11122,train
11123,test
11124,test
11125,train
11126,train
11127,train
11128,test
11129,train
11130,train
11131,train
11132,test
11133,test
11134,validation
11135,test
11136,train
11137,train
11138,test
11139,train
11140,test
11141,validation
11142,train
11143,test
11144,train
11145,train
11146,test
11147,test
11148,train
11149,train
11150,train
11151,train
11152,train
11153,train
11154,test
11155,train
11156,train
11157,validation
11158,train
11159,test
11160,test
11161,train
11162,train
11163,validation
11164,train
11165,train
11166,train
11167,validation
11168,train
11169,test
11170,train
11171,test
11172,train
11173,train
11174,test
11175,train
11176,train
11177,train
11178,test
11179,train
11180,validation
11181,validation
11182,validation
11183,validation
11184,test
11185,test
11186,validation
11187,train
11188,validation
11189,train
11190,test
11191,train
11192,train
11193,test
11194,train
11195,train
11196,train
11197,train
11198,train
11199,train
11200,train
11201,test
11202,train
11203,train
11204,train
11205,validation
11206,train
11207,train
11208,train
11209,train
11210,test
11211,train
11212,validation
11213,test
11214,validation
11215,train
11216,test
11217,test
11218,test
11219,train
11220,train
11221,train
11222,test
11223,train
11224,train
11225,train
11226,train
11227,validation
11228,train
11229,train
11230,train
11231,train
11232,test
11233,train
11234,validation
11235,test
11236,test
11237,test
11238,train
11239,train
11240,train
11241,validation
11242,train
11243,train
11244,train
11245,train
11246,train
11247,train
11248,test
11249,train
11250,validation
11251,train
11252,train
11253,validation
11254,train
11255,train
11256,validation
11257,validation
11258,train
11259,train
11260,validation
11261,train
11262,train
11263,validation
11264,test
11265,validation
11266,train
11267,test
11268,train
11269,train
11270,train
11271,train
11272,train
11273,train
11274,train
11275,validation
11276,test
11277,validation
11278,train
11279,train
11280,train
11281,test
11282,train
11283,test
11284,train
11285,validation
11286,validation
11287,validation
11288,train
11289,train
11290,test
11291,train
11292,train
11293,train
11294,validation
11295,test
11296,validation
11297,train
11298,train
11299,train
11300,train
11301,train
11302,train
11303,test
11304,validation
11305,train
11306,test
11307,train
11308,validation
11309,validation
11310,train
11311,train
11312,test
11313,validation
11314,train
11315,train
11316,validation
11317,train
11318,train
11319,train
11320,train
11321,train
11322,validation
11323,validation
11324,train
11325,train
11326,train
11327,train
11328,test
11329,test
11330,train
11331,train
11332,validation
11333,validation
11334,train
11335,train
11336,validation
11337,train
11338,validation
11339,train
11340,train
11341,train
11342,train
11343,train
11344,train
11345,test
11346,train
11347,train
11348,train
11349,train
11350,test
11351,train
11352,train
11353,train
11354,train
11355,validation
11356,validation
11357,validation
11358,train
11359,test
11360,test
11361,train
11362,train
11363,train
11364,train
11365,train
11366,train
11367,test
11368,train
11369,test
11370,train
11371,train
11372,train
11373,train
11374,train
11375,train
11376,validation
11377,test
11378,validation
11379,train
11380,train
11381,validation
11382,test
11383,train
11384,train
11385,train
11386,train
11387,validation
11388,train
11389,train
11390,train
11391,test
11392,test
11393,train
11394,validation
11395,test
11396,test
11397,test
11398,validation
11399,test
11400,train
11401,train
11402,train
11403,train
11404,train
11405,validation
11406,train
11407,train
11408,validation
11409,validation
11410,test
11411,test
11412,validation
11413,train
11414,train
11415,train
11416,test
11417,test
11418,train
11419,train
11420,train
11421,train
11422,train
11423,train
11424,train
11425,train
11426,train
11427,train
11428,test
11429,train
11430,train
11431,train
11432,train
11433,validation
11434,validation
11435,train
11436,train
11437,validation
11438,train
11439,validation
11440,train
11441,test
11442,train
11443,train
11444,test
11445,test
11446,train
11447,train
11448,validation
11449,test
11450,train
11451,train
11452,validation
11453,train
11454,validation
11455,train
11456,train
11457,test
11458,train
11459,train
11460,train
11461,train
11462,test
11463,validation
11464,train
11465,train
11466,train
11467,test
11468,train
11469,train
11470,validation
11471,validation
11472,train
11473,validation
11474,train
11475,train
11476,train
11477,validation
11478,train
11479,train
11480,train
11481,train
11482,test
11483,test
11484,test
11485,train
11486,test
11487,test
11488,validation
11489,train
11490,train
11491,train
11492,test
11493,train
11494,test
11495,train
11496,train
11497,train
11498,train
11499,validation
11500,train
11501,test
11502,train
11503,train
11504,train
11505,validation
11506,train
11507,validation
11508,test
11509,validation
11510,test
11511,test
11512,test
11513,test
11514,validation
11515,validation
11516,test
11517,train
11518,train
11519,train
11520,test
11521,train
11522,test
11523,train
11524,validation
11525,train
11526,test
11527,validation
11528,train
11529,train
11530,test
11531,test
11532,validation
11533,test
11534,train
11535,train
11536,train
11537,train
11538,validation
11539,train
11540,train
11541,test
11542,train
11543,train
11544,train
11545,train
11546,validation
11547,train
11548,train
11549,train
11550,train
11551,train
11552,validation
11553,train
11554,train
11555,train
11556,test
11557,train
11558,train
11559,train
11560,test
11561,train
11562,test
11563,train
11564,train
11565,validation
11566,train
11567,train
11568,train
11569,validation
11570,train
11571,test
11572,train
11573,train
11574,train
11575,train
11576,validation
11577,train
11578,train
11579,test
11580,test
11581,test
11582,test
11583,validation
11584,train
11585,train
11586,train
11587,train
11588,train
11589,validation
11590,test
11591,train
11592,train
11593,test
11594,train
11595,train
11596,train
11597,train
11598,test
11599,train
11600,train
11601,train
11602,validation
11603,validation
11604,test
11605,test
11606,validation
11607,train
11608,train
11609,train
11610,train
11611,train
11612,validation
11613,test
11614,train
11615,test
11616,train
11617,train
11618,train
11619,test
11620,train
11621,train
11622,train
11623,validation
11624,train
11625,train
11626,train
11627,train
11628,train
11629,test
11630,train
11631,validation
11632,train
11633,train
11634,train
11635,train
11636,train
11637,train
11638,train
11639,train
11640,validation
11641,train
11642,train
11643,train
11644,train
11645,train
11646,train
11647,train
11648,test
11649,test
11650,train
11651,validation
11652,validation
11653,train
11654,test
11655,train
11656,train
11657,train
11658,train
11659,validation
11660,train
11661,train
11662,test
11663,train
11664,train
11665,validation
11666,train
11667,train
11668,train
11669,test
11670,train
11671,train
11672,train
11673,validation
11674,train
11675,train
11676,test
11677,train
11678,train
11679,train
11680,train
11681,test
11682,validation
11683,train
11684,validation
11685,train
11686,train
11687,test
11688,test
11689,train
11690,validation
11691,train
11692,test
11693,test
11694,validation
11695,train
11696,train
11697,train
11698,train
11699,train
11700,train
11701,train
11702,train
11703,test
11704,train
11705,validation
11706,train
11707,test
11708,validation
11709,train
11710,train
11711,train
11712,test
11713,test
11714,train
11715,validation
11716,train
11717,train
11718,test
11719,train
11720,test
11721,validation
11722,train
11723,train
11724,test
11725,train
11726,test
11727,train
11728,train
11729,train
11730,validation
11731,train
11732,train
11733,train
11734,train
11735,train
11736,train
11737,validation
11738,train
11739,validation
11740,train
11741,train
11742,test
11743,train
11744,validation
11745,test
11746,train
11747,validation
11748,train
11749,test
11750,validation
11751,test
11752,validation
11753,validation
11754,train
11755,train
11756,train
11757,train
11758,test
11759,train
11760,train
11761,test
11762,test
11763,test
11764,test
11765,train
11766,train
11767,train
11768,train
11769,train
11770,train
11771,test
11772,train
11773,train
11774,test
11775,train
11776,test
11777,train
11778,validation
11779,train
11780,train
11781,train
11782,train
11783,train
11784,train
11785,train
11786,test
11787,train
11788,train
11789,train
11790,train
11791,test
11792,train
11793,train
11794,train
11795,test
11796,test
11797,test
11798,test
11799,validation
11800,train
11801,train
11802,train
11803,validation
11804,train
11805,test
11806,train
11807,train
11808,train
11809,test
11810,train
11811,train
11812,test
11813,train
11814,train
11815,train
11816,train
11817,train
11818,train
11819,test
11820,train
11821,train
11822,test
11823,train
11824,validation
11825,test
11826,test
11827,train
11828,test
11829,train
11830,validation
11831,train
11832,train
11833,train
11834,train
11835,train
11836,test
11837,train
11838,train
11839,train
11840,test
11841,train
11842,train
11843,train
11844,train
11845,validation
11846,train
11847,train
11848,validation
11849,train
11850,test
11851,validation
11852,train
11853,train
11854,test
11855,test
11856,train
11857,test
11858,train
11859,train
11860,test
11861,train
11862,validation
11863,train
11864,validation
11865,train
11866,train
11867,test
11868,validation
11869,test
11870,train
11871,train
11872,validation
11873,train
11874,train
11875,test
11876,test
11877,train
11878,test
11879,validation
11880,train
11881,train
11882,train
11883,test
11884,test
11885,train
11886,train
11887,train
11888,train
11889,train
11890,test
11891,train
11892,train
11893,train
11894,train
11895,train
11896,train
11897,train
11898,train
11899,train
11900,test
11901,test
11902,validation
11903,train
11904,train
11905,train
11906,train
11907,train
11908,train
11909,train
11910,validation
11911,test
11912,validation
11913,train
11914,validation
11915,validation
11916,train
11917,validation
11918,train
11919,train
11920,validation
11921,train
11922,train
11923,train
11924,train
11925,train
11926,train
11927,train
11928,train
11929,validation
11930,train
11931,test
11932,train
11933,train
11934,test
11935,validation
11936,train
11937,validation
11938,train
11939,train
11940,train
11941,train
11942,test
11943,train
11944,train
11945,train
11946,train
11947,test
11948,test
11949,test
11950,train
11951,test
11952,train
11953,test
11954,test
11955,train
11956,test
11957,validation
11958,test
11959,train
11960,validation
11961,train
11962,train
11963,train
11964,train
11965,train
11966,train
11967,train
11968,train
11969,train
11970,test
11971,train
11972,train
11973,train
11974,validation
11975,validation
11976,test
11977,test
11978,train
11979,train
11980,test
11981,train
11982,test
11983,train
11984,test
11985,train
11986,validation
11987,validation
11988,train
11989,validation
11990,test
11991,validation
11992,train
11993,test
11994,train
11995,train
11996,train
11997,train
11998,test
11999,validation
12000,train
12001,test
12002,train
12003,train
12004,validation
12005,train
12006,train
12007,train
12008,train
12009,test
12010,train
12011,train
12012,train
12013,test
12014,validation
12015,train
12016,test
12017,test
12018,train
12019,train
12020,train
12021,train
12022,train
12023,train
12024,validation
12025,test
12026,test
12027,train
12028,validation
12029,validation
12030,train
12031,train
12032,validation
12033,validation
12034,train
12035,validation
12036,train
12037,train
12038,test
12039,train
12040,train
12041,train
12042,train
12043,train
12044,validation
12045,test
12046,test
12047,train
12048,train
12049,train
12050,train
12051,train
12052,train
12053,train
12054,validation
12055,train
12056,train
12057,test
12058,train
12059,train
12060,train
12061,train
12062,train
12063,train
12064,train
12065,test
12066,train
12067,test
12068,train
12069,train
12070,train
12071,validation
